point_id,y,prod_level,alloc_key,cell5m,x,name_cntr,name_adm1,name_adm2,lon,lat,mean_rain_mm,mean_ET_apr_sep_mm_1990_2020
203,ETH,ET11001,9122626,3938145,38.79166667,Ethiopia,Tigray,Central Tigray,38.79166667,14.04166667,821.5510579,295.2862493741936
204,ETH,ET11001,9122627,3938146,38.875,Ethiopia,Tigray,Central Tigray,38.875,14.04166667,725.9236043,296.9032649677419
205,ETH,ET11001,9122628,3938147,38.95833333,Ethiopia,Tigray,Central Tigray,38.95833333,14.04166667,691.4229045,296.6951752903226
206,ETH,ET11001,9122629,3938148,39.04166667,Ethiopia,Tigray,Central Tigray,39.04166667,14.04166667,671.0033664,289.5578981516129
207,ETH,ET11001,9122630,3938149,39.125,Ethiopia,Tigray,Central Tigray,39.125,14.04166667,651.6150464,311.31556180322576
208,ETH,ET11001,9122631,3938150,39.20833333,Ethiopia,Tigray,Central Tigray,39.20833333,14.04166667,620.315421,321.0580976387097
209,ETH,ET11002,9122633,3938152,39.375,Ethiopia,Tigray,Easetern Tigray,39.375,14.04166667,581.4408692,327.70139631612903
210,ETH,ET11002,9122634,3938153,39.45833333,Ethiopia,Tigray,Easetern Tigray,39.45833333,14.04166667,587.1443494,338.90775606451615
211,ETH,ET11002,9122635,3938154,39.54166667,Ethiopia,Tigray,Easetern Tigray,39.54166667,14.04166667,577.8965021,357.18082977419357
212,ETH,ET11002,9122636,3938155,39.625,Ethiopia,Tigray,Easetern Tigray,39.625,14.04166667,577.9637576,300.7229158709677
213,ETH,ET11002,9122637,3938156,39.70833333,Ethiopia,Tigray,Easetern Tigray,39.70833333,14.04166667,569.2436979,292.60419388709676
214,ETH,ET11002,9122638,3938157,39.79166667,Ethiopia,Tigray,Easetern Tigray,39.79166667,14.04166667,559.484124,292.60419388709676
215,ETH,ET11006,9132599,3942438,36.54166667,Ethiopia,Tigray,Western Tigray,36.54166667,13.95833333,734.4368827,382.89118422258065
216,ETH,ET11006,9132600,3942439,36.625,Ethiopia,Tigray,Western Tigray,36.625,13.95833333,817.7157111,387.8279324387097
217,ETH,ET11006,9132601,3942440,36.70833333,Ethiopia,Tigray,Western Tigray,36.70833333,13.95833333,887.7049068,386.11919793387096
218,ETH,ET11006,9132602,3942441,36.79166667,Ethiopia,Tigray,Western Tigray,36.79166667,13.95833333,924.6986464,386.11919793387096
219,ETH,ET11006,9132603,3942442,36.875,Ethiopia,Tigray,Western Tigray,36.875,13.95833333,963.7950862,402.8889743225807
220,ETH,ET11006,9132604,3942443,36.95833333,Ethiopia,Tigray,Western Tigray,36.95833333,13.95833333,1029.617757,382.1708881493548
221,ETH,ET11006,9132605,3942444,37.04166667,Ethiopia,Tigray,Western Tigray,37.04166667,13.95833333,1116.646121,373.53583499806456
222,ETH,ET11006,9132606,3942445,37.125,Ethiopia,Tigray,Western Tigray,37.125,13.95833333,1236.68514,365.1166731032258
223,ETH,ET11006,9132607,3942446,37.20833333,Ethiopia,Tigray,Western Tigray,37.20833333,13.95833333,1199.651375,362.5805042290323
224,ETH,ET11006,9132608,3942447,37.29166667,Ethiopia,Tigray,Western Tigray,37.29166667,13.95833333,1246.3351,362.5805042290323
225,ETH,ET11006,9132609,3942448,37.375,Ethiopia,Tigray,Western Tigray,37.375,13.95833333,1179.603063,362.07301438709675
226,ETH,ET11006,9132610,3942449,37.45833333,Ethiopia,Tigray,Western Tigray,37.45833333,13.95833333,1150.79226,376.37456120645163
227,ETH,ET11006,9132611,3942450,37.54166667,Ethiopia,Tigray,Western Tigray,37.54166667,13.95833333,1092.614216,382.156321016129
228,ETH,ET11006,9132612,3942451,37.625,Ethiopia,Tigray,Western Tigray,37.625,13.95833333,1071.250864,370.9929901354839
229,ETH,ET11004,9132613,3942452,37.70833333,Ethiopia,Tigray,North Western Tigray,37.70833333,13.95833333,1073.673283,361.09120488387094
230,ETH,ET11004,9132614,3942453,37.79166667,Ethiopia,Tigray,North Western Tigray,37.79166667,13.95833333,1090.618743,361.09120488387094
231,ETH,ET11004,9132615,3942454,37.875,Ethiopia,Tigray,North Western Tigray,37.875,13.95833333,1074.449905,368.32090227741935
232,ETH,ET11004,9132616,3942455,37.95833333,Ethiopia,Tigray,North Western Tigray,37.95833333,13.95833333,1066.890866,382.87085957096775
233,ETH,ET11004,9132617,3942456,38.04166667,Ethiopia,Tigray,North Western Tigray,38.04166667,13.95833333,1075.635479,383.53482717419354
234,ETH,ET11004,9132618,3942457,38.125,Ethiopia,Tigray,North Western Tigray,38.125,13.95833333,1053.675882,382.44739708064515
235,ETH,ET11004,9132619,3942458,38.20833333,Ethiopia,Tigray,North Western Tigray,38.20833333,13.95833333,1000.549236,397.27391293548385
236,ETH,ET11004,9132620,3942459,38.29166667,Ethiopia,Tigray,North Western Tigray,38.29166667,13.95833333,973.0474039,397.27391293548385
237,ETH,ET11004,9132621,3942460,38.375,Ethiopia,Tigray,North Western Tigray,38.375,13.95833333,937.1816797,403.4559222580645
238,ETH,ET11004,9132622,3942461,38.45833333,Ethiopia,Tigray,North Western Tigray,38.45833333,13.95833333,955.6109502,351.8403172258064
239,ETH,ET11001,9132623,3942462,38.54166667,Ethiopia,Tigray,Central Tigray,38.54166667,13.95833333,890.4772329,340.431974816129
240,ETH,ET11001,9132624,3942463,38.625,Ethiopia,Tigray,Central Tigray,38.625,13.95833333,909.8607457,323.42716398064516
241,ETH,ET11001,9132625,3942464,38.70833333,Ethiopia,Tigray,Central Tigray,38.70833333,13.95833333,872.8782036,327.668289483871
242,ETH,ET11001,9132626,3942465,38.79166667,Ethiopia,Tigray,Central Tigray,38.79166667,13.95833333,845.5568375,327.668289483871
243,ETH,ET11001,9132627,3942466,38.875,Ethiopia,Tigray,Central Tigray,38.875,13.95833333,756.8165531,346.82317661290324
244,ETH,ET11001,9132628,3942467,38.95833333,Ethiopia,Tigray,Central Tigray,38.95833333,13.95833333,726.3225824,305.9576867774194
245,ETH,ET11001,9132629,3942468,39.04166667,Ethiopia,Tigray,Central Tigray,39.04166667,13.95833333,704.3168551,304.8987605548387
246,ETH,ET11001,9132630,3942469,39.125,Ethiopia,Tigray,Central Tigray,39.125,13.95833333,663.4278788,332.51381066129034
247,ETH,ET11001,9132631,3942470,39.20833333,Ethiopia,Tigray,Central Tigray,39.20833333,13.95833333,623.8560236,339.16580144193546
248,ETH,ET11002,9132632,3942471,39.29166667,Ethiopia,Tigray,Easetern Tigray,39.29166667,13.95833333,606.6582122,339.16580144193546
249,ETH,ET11002,9132633,3942472,39.375,Ethiopia,Tigray,Easetern Tigray,39.375,13.95833333,581.9341558,330.2113766096774
250,ETH,ET11002,9132634,3942473,39.45833333,Ethiopia,Tigray,Easetern Tigray,39.45833333,13.95833333,586.6162287,336.59802243225806
251,ETH,ET11002,9132635,3942474,39.54166667,Ethiopia,Tigray,Easetern Tigray,39.54166667,13.95833333,577.9206834,349.5810011612903
252,ETH,ET11002,9132636,3942475,39.625,Ethiopia,Tigray,Easetern Tigray,39.625,13.95833333,576.64418,303.622964483871
253,ETH,ET11002,9132637,3942476,39.70833333,Ethiopia,Tigray,Easetern Tigray,39.70833333,13.95833333,564.5012351,288.2341111290322
254,ETH,ET11002,9132638,3942477,39.79166667,Ethiopia,Tigray,Easetern Tigray,39.79166667,13.95833333,578.2464332,288.2341111290322
255,ETH,ET11006,9142599,3946758,36.54166667,Ethiopia,Tigray,Western Tigray,36.54166667,13.875,769.8935802,388.2390188177419
256,ETH,ET11006,9142600,3946759,36.625,Ethiopia,Tigray,Western Tigray,36.625,13.875,845.1497793,387.2114001032258
257,ETH,ET11006,9142601,3946760,36.70833333,Ethiopia,Tigray,Western Tigray,36.70833333,13.875,913.2061391,385.4903396935484
258,ETH,ET11006,9142602,3946761,36.79166667,Ethiopia,Tigray,Western Tigray,36.79166667,13.875,967.7334756,385.4903396935484
259,ETH,ET11006,9142603,3946762,36.875,Ethiopia,Tigray,Western Tigray,36.875,13.875,1008.193421,403.46965407096775
260,ETH,ET11006,9142604,3946763,36.95833333,Ethiopia,Tigray,Western Tigray,36.95833333,13.875,1060.00204,389.9985855806451
261,ETH,ET11006,9142605,3946764,37.04166667,Ethiopia,Tigray,Western Tigray,37.04166667,13.875,1135.920585,388.41629068064515
262,ETH,ET11006,9142606,3946765,37.125,Ethiopia,Tigray,Western Tigray,37.125,13.875,1277.311319,379.40485998064514
263,ETH,ET11006,9142607,3946766,37.20833333,Ethiopia,Tigray,Western Tigray,37.20833333,13.875,1333.404013,357.59915589032255
264,ETH,ET11006,9142608,3946767,37.29166667,Ethiopia,Tigray,Western Tigray,37.29166667,13.875,1306.993695,357.59915589032255
265,ETH,ET11006,9142609,3946768,37.375,Ethiopia,Tigray,Western Tigray,37.375,13.875,1208.439474,360.49924136774194
266,ETH,ET11006,9142610,3946769,37.45833333,Ethiopia,Tigray,Western Tigray,37.45833333,13.875,1172.875939,414.64928329032256
267,ETH,ET11006,9142611,3946770,37.54166667,Ethiopia,Tigray,Western Tigray,37.54166667,13.875,1134.254152,401.8387181354839
268,ETH,ET11006,9142612,3946771,37.625,Ethiopia,Tigray,Western Tigray,37.625,13.875,1098.565599,382.92523398064515
269,ETH,ET11006,9142613,3946772,37.70833333,Ethiopia,Tigray,Western Tigray,37.70833333,13.875,1109.486467,376.29181408064517
270,ETH,ET11004,9142614,3946773,37.79166667,Ethiopia,Tigray,North Western Tigray,37.79166667,13.875,1090.836313,376.29181408064517
271,ETH,ET11004,9142615,3946774,37.875,Ethiopia,Tigray,North Western Tigray,37.875,13.875,1092.419181,383.9595402129032
272,ETH,ET11004,9142616,3946775,37.95833333,Ethiopia,Tigray,North Western Tigray,37.95833333,13.875,1115.605466,390.7929505548387
273,ETH,ET11004,9142617,3946776,38.04166667,Ethiopia,Tigray,North Western Tigray,38.04166667,13.875,1111.287105,375.0158492129032
274,ETH,ET11004,9142618,3946777,38.125,Ethiopia,Tigray,North Western Tigray,38.125,13.875,1081.715272,388.3920056612903
275,ETH,ET11004,9142619,3946778,38.20833333,Ethiopia,Tigray,North Western Tigray,38.20833333,13.875,1008.134723,404.724944516129
276,ETH,ET11004,9142620,3946779,38.29166667,Ethiopia,Tigray,North Western Tigray,38.29166667,13.875,995.8180845,404.724944516129
277,ETH,ET11004,9142621,3946780,38.375,Ethiopia,Tigray,North Western Tigray,38.375,13.875,946.107606,403.37291221612907
278,ETH,ET11004,9142622,3946781,38.45833333,Ethiopia,Tigray,North Western Tigray,38.45833333,13.875,943.6055818,365.82171748387094
279,ETH,ET11004,9142623,3946782,38.54166667,Ethiopia,Tigray,North Western Tigray,38.54166667,13.875,892.9913108,362.13461214516127
280,ETH,ET11001,9142624,3946783,38.625,Ethiopia,Tigray,Central Tigray,38.625,13.875,915.5859544,343.69824167741933
281,ETH,ET11001,9142625,3946784,38.70833333,Ethiopia,Tigray,Central Tigray,38.70833333,13.875,873.8933255,362.0995381612903
282,ETH,ET11001,9142626,3946785,38.79166667,Ethiopia,Tigray,Central Tigray,38.79166667,13.875,846.4563502,362.0995381612903
283,ETH,ET11001,9142627,3946786,38.875,Ethiopia,Tigray,Central Tigray,38.875,13.875,765.4750839,361.5996281290322
284,ETH,ET11001,9142628,3946787,38.95833333,Ethiopia,Tigray,Central Tigray,38.95833333,13.875,733.6937807,344.89874612903225
285,ETH,ET11001,9142629,3946788,39.04166667,Ethiopia,Tigray,Central Tigray,39.04166667,13.875,718.0194085,331.7901702225806
286,ETH,ET11001,9142630,3946789,39.125,Ethiopia,Tigray,Central Tigray,39.125,13.875,666.4142788,331.6173454967742
287,ETH,ET11001,9142631,3946790,39.20833333,Ethiopia,Tigray,Central Tigray,39.20833333,13.875,620.7616096,319.13144972258067
288,ETH,ET11002,9142632,3946791,39.29166667,Ethiopia,Tigray,Easetern Tigray,39.29166667,13.875,601.3613769,319.13144972258067
289,ETH,ET11002,9142633,3946792,39.375,Ethiopia,Tigray,Easetern Tigray,39.375,13.875,587.2903228,311.7549235290322
290,ETH,ET11002,9142634,3946793,39.45833333,Ethiopia,Tigray,Easetern Tigray,39.45833333,13.875,589.8182356,345.52251342258063
291,ETH,ET11002,9142635,3946794,39.54166667,Ethiopia,Tigray,Easetern Tigray,39.54166667,13.875,582.3721633,347.45579670967743
292,ETH,ET11002,9142636,3946795,39.625,Ethiopia,Tigray,Easetern Tigray,39.625,13.875,566.6262094,325.42442148387096
293,ETH,ET11002,9142637,3946796,39.70833333,Ethiopia,Tigray,Easetern Tigray,39.70833333,13.875,566.2243431,313.6527747741935
294,ETH,ET11002,9142638,3946797,39.79166667,Ethiopia,Tigray,Easetern Tigray,39.79166667,13.875,571.6157359,313.6527747741935
295,ETH,ET11006,9152599,3951078,36.54166667,Ethiopia,Tigray,Western Tigray,36.54166667,13.79166667,815.3154257,386.1909486419355
296,ETH,ET11006,9152600,3951079,36.625,Ethiopia,Tigray,Western Tigray,36.625,13.79166667,882.4964113,383.66350648064514
297,ETH,ET11006,9152601,3951080,36.70833333,Ethiopia,Tigray,Western Tigray,36.70833333,13.79166667,928.1718106,393.5979638096774
298,ETH,ET11006,9152602,3951081,36.79166667,Ethiopia,Tigray,Western Tigray,36.79166667,13.79166667,1001.519802,393.5979638096774
299,ETH,ET11006,9152603,3951082,36.875,Ethiopia,Tigray,Western Tigray,36.875,13.79166667,1037.25618,410.6443196387097
300,ETH,ET11006,9152604,3951083,36.95833333,Ethiopia,Tigray,Western Tigray,36.95833333,13.79166667,1095.268857,401.01347575
301,ETH,ET11006,9152605,3951084,37.04166667,Ethiopia,Tigray,Western Tigray,37.04166667,13.79166667,1177.712889,396.2420049645162
302,ETH,ET11006,9152606,3951085,37.125,Ethiopia,Tigray,Western Tigray,37.125,13.79166667,1229.583008,395.48704045806454
303,ETH,ET11006,9152607,3951086,37.20833333,Ethiopia,Tigray,Western Tigray,37.20833333,13.79166667,1374.660575,344.1773465290322
304,ETH,ET11006,9152608,3951087,37.29166667,Ethiopia,Tigray,Western Tigray,37.29166667,13.79166667,1372.543844,344.1773465290322
305,ETH,ET11006,9152609,3951088,37.375,Ethiopia,Tigray,Western Tigray,37.375,13.79166667,1248.050849,331.9165527
306,ETH,ET11006,9152610,3951089,37.45833333,Ethiopia,Tigray,Western Tigray,37.45833333,13.79166667,1209.886385,378.97626427096776
307,ETH,ET11006,9152611,3951090,37.54166667,Ethiopia,Tigray,Western Tigray,37.54166667,13.79166667,1164.145041,406.8005482612903
308,ETH,ET11006,9152612,3951091,37.625,Ethiopia,Tigray,Western Tigray,37.625,13.79166667,1124.037796,385.8690528258065
309,ETH,ET11006,9152613,3951092,37.70833333,Ethiopia,Tigray,Western Tigray,37.70833333,13.79166667,1134.990935,374.2393825
310,ETH,ET11006,9152614,3951093,37.79166667,Ethiopia,Tigray,Western Tigray,37.79166667,13.79166667,1101.59858,374.2393825
311,ETH,ET11004,9152615,3951094,37.875,Ethiopia,Tigray,North Western Tigray,37.875,13.79166667,1116.452074,397.8944131612903
312,ETH,ET11004,9152616,3951095,37.95833333,Ethiopia,Tigray,North Western Tigray,37.95833333,13.79166667,1096.142974,404.41453110967745
313,ETH,ET11004,9152617,3951096,38.04166667,Ethiopia,Tigray,North Western Tigray,38.04166667,13.79166667,1119.848382,385.8479903903226
314,ETH,ET11004,9152618,3951097,38.125,Ethiopia,Tigray,North Western Tigray,38.125,13.79166667,1099.339782,401.13308632258065
315,ETH,ET11004,9152619,3951098,38.20833333,Ethiopia,Tigray,North Western Tigray,38.20833333,13.79166667,1034.740411,415.8064369096774
316,ETH,ET11004,9152620,3951099,38.29166667,Ethiopia,Tigray,North Western Tigray,38.29166667,13.79166667,1008.656658,415.8064369096774
317,ETH,ET11004,9152621,3951100,38.375,Ethiopia,Tigray,North Western Tigray,38.375,13.79166667,940.5055488,402.3174584677419
318,ETH,ET11004,9152622,3951101,38.45833333,Ethiopia,Tigray,North Western Tigray,38.45833333,13.79166667,942.7525264,383.36860861290324
319,ETH,ET11001,9152623,3951102,38.54166667,Ethiopia,Tigray,Central Tigray,38.54166667,13.79166667,907.0038729,375.57053767741934
320,ETH,ET11001,9152624,3951103,38.625,Ethiopia,Tigray,Central Tigray,38.625,13.79166667,912.4369563,374.98712067741934
321,ETH,ET11001,9152625,3951104,38.70833333,Ethiopia,Tigray,Central Tigray,38.70833333,13.79166667,857.2743565,377.95533161290325
322,ETH,ET11001,9152626,3951105,38.79166667,Ethiopia,Tigray,Central Tigray,38.79166667,13.79166667,863.9682,377.95533161290325
323,ETH,ET11001,9152627,3951106,38.875,Ethiopia,Tigray,Central Tigray,38.875,13.79166667,770.3696691,362.63897877419356
324,ETH,ET11001,9152628,3951107,38.95833333,Ethiopia,Tigray,Central Tigray,38.95833333,13.79166667,737.7690693,324.09262406451614
325,ETH,ET11001,9152629,3951108,39.04166667,Ethiopia,Tigray,Central Tigray,39.04166667,13.79166667,721.6987922,320.1658907516129
326,ETH,ET11001,9152630,3951109,39.125,Ethiopia,Tigray,Central Tigray,39.125,13.79166667,680.864829,313.86384251612907
327,ETH,ET11001,9152631,3951110,39.20833333,Ethiopia,Tigray,Central Tigray,39.20833333,13.79166667,647.6075111,286.2297112645161
328,ETH,ET11002,9152632,3951111,39.29166667,Ethiopia,Tigray,Easetern Tigray,39.29166667,13.79166667,622.2100749,286.2297112645161
329,ETH,ET11002,9152633,3951112,39.375,Ethiopia,Tigray,Easetern Tigray,39.375,13.79166667,585.4867639,306.9164384032258
330,ETH,ET11002,9152634,3951113,39.45833333,Ethiopia,Tigray,Easetern Tigray,39.45833333,13.79166667,594.5078807,348.26552921290323
331,ETH,ET11002,9152635,3951114,39.54166667,Ethiopia,Tigray,Easetern Tigray,39.54166667,13.79166667,580.6389085,363.30966244838714
332,ETH,ET11002,9152636,3951115,39.625,Ethiopia,Tigray,Easetern Tigray,39.625,13.79166667,562.425757,332.2296675806451
333,ETH,ET11002,9152637,3951116,39.70833333,Ethiopia,Tigray,Easetern Tigray,39.70833333,13.79166667,563.7398607,327.75727456774194
334,ETH,ET11002,9152638,3951117,39.79166667,Ethiopia,Tigray,Easetern Tigray,39.79166667,13.79166667,563.3963067,327.75727456774194
335,ETH,ET03005,9162598,3955397,36.45833333,Ethiopia,Amhara,North Gonder,36.45833333,13.70833333,814.6775823,383.1342516725806
336,ETH,ET11006,9162599,3955398,36.54166667,Ethiopia,Tigray,Western Tigray,36.54166667,13.70833333,828.8704613,386.1909486419355
337,ETH,ET11006,9162600,3955399,36.625,Ethiopia,Tigray,Western Tigray,36.625,13.70833333,898.9098401,383.66350648064514
338,ETH,ET11006,9162601,3955400,36.70833333,Ethiopia,Tigray,Western Tigray,36.70833333,13.70833333,952.915933,393.5979638096774
339,ETH,ET11006,9162602,3955401,36.79166667,Ethiopia,Tigray,Western Tigray,36.79166667,13.70833333,1019.567485,393.5979638096774
340,ETH,ET11006,9162603,3955402,36.875,Ethiopia,Tigray,Western Tigray,36.875,13.70833333,1056.957799,410.6443196387097
341,ETH,ET11006,9162604,3955403,36.95833333,Ethiopia,Tigray,Western Tigray,36.95833333,13.70833333,1118.581982,401.01347575
342,ETH,ET11006,9162605,3955404,37.04166667,Ethiopia,Tigray,Western Tigray,37.04166667,13.70833333,1195.891101,396.2420049645162
343,ETH,ET11006,9162606,3955405,37.125,Ethiopia,Tigray,Western Tigray,37.125,13.70833333,1261.816531,395.48704045806454
344,ETH,ET11006,9162607,3955406,37.20833333,Ethiopia,Tigray,Western Tigray,37.20833333,13.70833333,1427.881968,344.1773465290322
345,ETH,ET11006,9162608,3955407,37.29166667,Ethiopia,Tigray,Western Tigray,37.29166667,13.70833333,1542.82937,344.1773465290322
346,ETH,ET11006,9162609,3955408,37.375,Ethiopia,Tigray,Western Tigray,37.375,13.70833333,1438.041027,331.9165527
347,ETH,ET11006,9162610,3955409,37.45833333,Ethiopia,Tigray,Western Tigray,37.45833333,13.70833333,1401.133783,378.97626427096776
348,ETH,ET11006,9162611,3955410,37.54166667,Ethiopia,Tigray,Western Tigray,37.54166667,13.70833333,1208.886167,406.8005482612903
349,ETH,ET11006,9162612,3955411,37.625,Ethiopia,Tigray,Western Tigray,37.625,13.70833333,1163.471252,385.8690528258065
350,ETH,ET11006,9162613,3955412,37.70833333,Ethiopia,Tigray,Western Tigray,37.70833333,13.70833333,1171.38386,374.2393825
351,ETH,ET11004,9162614,3955413,37.79166667,Ethiopia,Tigray,North Western Tigray,37.79166667,13.70833333,1140.199538,374.2393825
352,ETH,ET11004,9162615,3955414,37.875,Ethiopia,Tigray,North Western Tigray,37.875,13.70833333,1152.793103,397.8944131612903
353,ETH,ET11004,9162616,3955415,37.95833333,Ethiopia,Tigray,North Western Tigray,37.95833333,13.70833333,1147.071597,404.41453110967745
354,ETH,ET11004,9162617,3955416,38.04166667,Ethiopia,Tigray,North Western Tigray,38.04166667,13.70833333,1113.760817,385.8479903903226
