point_id,y,prod_level,alloc_key,cell5m,x,name_cntr,name_adm1,name_adm2,lon,lat,mean_rain_mm,whea_a,maiz_a,barl_a,sorg_a
254,ETH,ET11002,9132638,3942477,39.79166667,Ethiopia,Tigray,Easetern Tigray,39.79166667,13.95833333,578.2464332,662.6,623.2,1242.1,745.6
255,ETH,ET11006,9142599,3946758,36.54166667,Ethiopia,Tigray,Western Tigray,36.54166667,13.875,769.8935802,0,2988.4,0,3101.1
256,ETH,ET11006,9142600,3946759,36.625,Ethiopia,Tigray,Western Tigray,36.625,13.875,845.1497793,0,2993.1,0,3058
257,ETH,ET11006,9142601,3946760,36.70833333,Ethiopia,Tigray,Western Tigray,36.70833333,13.875,913.2061391,0,2805.2,0,2854
258,ETH,ET11006,9142602,3946761,36.79166667,Ethiopia,Tigray,Western Tigray,36.79166667,13.875,967.7334756,0,3198.9,0,3194.4
259,ETH,ET11006,9142603,3946762,36.875,Ethiopia,Tigray,Western Tigray,36.875,13.875,1008.193421,0,3023.7,0,2975.2
260,ETH,ET11006,9142604,3946763,36.95833333,Ethiopia,Tigray,Western Tigray,36.95833333,13.875,1060.00204,0,2724.2,0,2619.6
261,ETH,ET11006,9142605,3946764,37.04166667,Ethiopia,Tigray,Western Tigray,37.04166667,13.875,1135.920585,0,1402.2,0,1344.5
262,ETH,ET11006,9142606,3946765,37.125,Ethiopia,Tigray,Western Tigray,37.125,13.875,1277.311319,0,1665.5,0,1489.2
263,ETH,ET11006,9142607,3946766,37.20833333,Ethiopia,Tigray,Western Tigray,37.20833333,13.875,1333.404013,0,1250.4,0,1064.9
264,ETH,ET11006,9142608,3946767,37.29166667,Ethiopia,Tigray,Western Tigray,37.29166667,13.875,1306.993695,0,468.2,0,488.1
265,ETH,ET11006,9142609,3946768,37.375,Ethiopia,Tigray,Western Tigray,37.375,13.875,1208.439474,0,1565.2,0,1433.1
266,ETH,ET11006,9142610,3946769,37.45833333,Ethiopia,Tigray,Western Tigray,37.45833333,13.875,1172.875939,0,3961.4,0,3483.5
267,ETH,ET11006,9142611,3946770,37.54166667,Ethiopia,Tigray,Western Tigray,37.54166667,13.875,1134.254152,0,4124,0,3795.5
268,ETH,ET11006,9142612,3946771,37.625,Ethiopia,Tigray,Western Tigray,37.625,13.875,1098.565599,0,3156.1,0,3142.1
269,ETH,ET11006,9142613,3946772,37.70833333,Ethiopia,Tigray,Western Tigray,37.70833333,13.875,1109.486467,0,925.5,0,1131.2
270,ETH,ET11004,9142614,3946773,37.79166667,Ethiopia,Tigray,North Western Tigray,37.79166667,13.875,1090.836313,0,490.7,0,611.4
271,ETH,ET11004,9142615,3946774,37.875,Ethiopia,Tigray,North Western Tigray,37.875,13.875,1092.419181,0,421.9,0,499.1
272,ETH,ET11004,9142616,3946775,37.95833333,Ethiopia,Tigray,North Western Tigray,37.95833333,13.875,1115.605466,0,1213.1,0,1152.3
273,ETH,ET11004,9142617,3946776,38.04166667,Ethiopia,Tigray,North Western Tigray,38.04166667,13.875,1111.287105,0,4505.9,0,3805.9
274,ETH,ET11004,9142618,3946777,38.125,Ethiopia,Tigray,North Western Tigray,38.125,13.875,1081.715272,342,4175.1,485.5,3419.4
275,ETH,ET11004,9142619,3946778,38.20833333,Ethiopia,Tigray,North Western Tigray,38.20833333,13.875,1008.134723,834.6,2402,540.8,1864.7
276,ETH,ET11004,9142620,3946779,38.29166667,Ethiopia,Tigray,North Western Tigray,38.29166667,13.875,995.8180845,0,1172.1,0,992.3
277,ETH,ET11004,9142621,3946780,38.375,Ethiopia,Tigray,North Western Tigray,38.375,13.875,946.107606,242.4,327.8,161.1,351.1
278,ETH,ET11004,9142622,3946781,38.45833333,Ethiopia,Tigray,North Western Tigray,38.45833333,13.875,943.6055818,268.5,437.2,264.3,508.3
279,ETH,ET11004,9142623,3946782,38.54166667,Ethiopia,Tigray,North Western Tigray,38.54166667,13.875,892.9913108,330.3,657.8,202.8,611.1
280,ETH,ET11001,9142624,3946783,38.625,Ethiopia,Tigray,Central Tigray,38.625,13.875,915.5859544,1999.4,1343.6,834.9,1016.9
281,ETH,ET11001,9142625,3946784,38.70833333,Ethiopia,Tigray,Central Tigray,38.70833333,13.875,873.8933255,575.9,1288.9,395.5,1218.5
282,ETH,ET11001,9142626,3946785,38.79166667,Ethiopia,Tigray,Central Tigray,38.79166667,13.875,846.4563502,261.9,317.2,281.4,525.1
283,ETH,ET11001,9142627,3946786,38.875,Ethiopia,Tigray,Central Tigray,38.875,13.875,765.4750839,0,1220.6,0,1254
284,ETH,ET11001,9142628,3946787,38.95833333,Ethiopia,Tigray,Central Tigray,38.95833333,13.875,733.6937807,166.5,366.5,161.8,734.8
285,ETH,ET11001,9142629,3946788,39.04166667,Ethiopia,Tigray,Central Tigray,39.04166667,13.875,718.0194085,220.8,463.7,0,857.3
286,ETH,ET11001,9142630,3946789,39.125,Ethiopia,Tigray,Central Tigray,39.125,13.875,666.4142788,264.5,632.6,237.6,1113.7
287,ETH,ET11001,9142631,3946790,39.20833333,Ethiopia,Tigray,Central Tigray,39.20833333,13.875,620.7616096,0,0,0,0
288,ETH,ET11002,9142632,3946791,39.29166667,Ethiopia,Tigray,Easetern Tigray,39.29166667,13.875,601.3613769,629.5,607.3,962.2,872
289,ETH,ET11002,9142633,3946792,39.375,Ethiopia,Tigray,Easetern Tigray,39.375,13.875,587.2903228,1108.6,1719.6,1504.5,2112.5
290,ETH,ET11002,9142634,3946793,39.45833333,Ethiopia,Tigray,Easetern Tigray,39.45833333,13.875,589.8182356,2033,2549.8,2804.9,3008.9
291,ETH,ET11002,9142635,3946794,39.54166667,Ethiopia,Tigray,Easetern Tigray,39.54166667,13.875,582.3721633,1911.2,2244.5,2186.8,2693
292,ETH,ET11002,9142636,3946795,39.625,Ethiopia,Tigray,Easetern Tigray,39.625,13.875,566.6262094,338.6,436.5,419.9,515.4
293,ETH,ET11002,9142637,3946796,39.70833333,Ethiopia,Tigray,Easetern Tigray,39.70833333,13.875,566.2243431,1746,1497.4,2764,1633.3
294,ETH,ET11002,9142638,3946797,39.79166667,Ethiopia,Tigray,Easetern Tigray,39.79166667,13.875,571.6157359,690.9,612.3,1218.7,701.4
295,ETH,ET11006,9152599,3951078,36.54166667,Ethiopia,Tigray,Western Tigray,36.54166667,13.79166667,815.3154257,0,2949,0,2985
296,ETH,ET11006,9152600,3951079,36.625,Ethiopia,Tigray,Western Tigray,36.625,13.79166667,882.4964113,0,3257.4,0,3258.2
297,ETH,ET11006,9152601,3951080,36.70833333,Ethiopia,Tigray,Western Tigray,36.70833333,13.79166667,928.1718106,0,3369.6,0,3348.3
298,ETH,ET11006,9152602,3951081,36.79166667,Ethiopia,Tigray,Western Tigray,36.79166667,13.79166667,1001.519802,0,3590.4,0,3400.2
299,ETH,ET11006,9152603,3951082,36.875,Ethiopia,Tigray,Western Tigray,36.875,13.79166667,1037.25618,0,3700.3,0,3495.9
300,ETH,ET11006,9152604,3951083,36.95833333,Ethiopia,Tigray,Western Tigray,36.95833333,13.79166667,1095.268857,0,3241.6,0,3018.5
301,ETH,ET11006,9152605,3951084,37.04166667,Ethiopia,Tigray,Western Tigray,37.04166667,13.79166667,1177.712889,0,2837.2,0,2486
302,ETH,ET11006,9152606,3951085,37.125,Ethiopia,Tigray,Western Tigray,37.125,13.79166667,1229.583008,0,1848.8,0,1544.8
303,ETH,ET11006,9152607,3951086,37.20833333,Ethiopia,Tigray,Western Tigray,37.20833333,13.79166667,1374.660575,0,1033.6,0,805.8
304,ETH,ET11006,9152608,3951087,37.29166667,Ethiopia,Tigray,Western Tigray,37.29166667,13.79166667,1372.543844,0,0,0,0
305,ETH,ET11006,9152609,3951088,37.375,Ethiopia,Tigray,Western Tigray,37.375,13.79166667,1248.050849,0,2194.6,0,1770
306,ETH,ET11006,9152610,3951089,37.45833333,Ethiopia,Tigray,Western Tigray,37.45833333,13.79166667,1209.886385,0,2539.5,0,2059.4
307,ETH,ET11006,9152611,3951090,37.54166667,Ethiopia,Tigray,Western Tigray,37.54166667,13.79166667,1164.145041,0,4280.1,0,3669.7
308,ETH,ET11006,9152612,3951091,37.625,Ethiopia,Tigray,Western Tigray,37.625,13.79166667,1124.037796,0,4302.5,0,3785.3
309,ETH,ET11006,9152613,3951092,37.70833333,Ethiopia,Tigray,Western Tigray,37.70833333,13.79166667,1134.990935,0,3025.5,0,2794.7
310,ETH,ET11006,9152614,3951093,37.79166667,Ethiopia,Tigray,Western Tigray,37.79166667,13.79166667,1101.59858,0,732.1,0,801.6
311,ETH,ET11004,9152615,3951094,37.875,Ethiopia,Tigray,North Western Tigray,37.875,13.79166667,1116.452074,0,1509.6,0,0
312,ETH,ET11004,9152616,3951095,37.95833333,Ethiopia,Tigray,North Western Tigray,37.95833333,13.79166667,1096.142974,0,1648.8,0,1429.3
313,ETH,ET11004,9152617,3951096,38.04166667,Ethiopia,Tigray,North Western Tigray,38.04166667,13.79166667,1119.848382,0,1802.5,0,1472
314,ETH,ET11004,9152618,3951097,38.125,Ethiopia,Tigray,North Western Tigray,38.125,13.79166667,1099.339782,0,2168.3,0,1742.2
315,ETH,ET11004,9152619,3951098,38.20833333,Ethiopia,Tigray,North Western Tigray,38.20833333,13.79166667,1034.740411,0,1515.5,0,1208.8
316,ETH,ET11004,9152620,3951099,38.29166667,Ethiopia,Tigray,North Western Tigray,38.29166667,13.79166667,1008.656658,0,399,0,327.5
317,ETH,ET11004,9152621,3951100,38.375,Ethiopia,Tigray,North Western Tigray,38.375,13.79166667,940.5055488,0,202.3,0,206
318,ETH,ET11004,9152622,3951101,38.45833333,Ethiopia,Tigray,North Western Tigray,38.45833333,13.79166667,942.7525264,199.8,385.5,161.1,362.1
319,ETH,ET11001,9152623,3951102,38.54166667,Ethiopia,Tigray,Central Tigray,38.54166667,13.79166667,907.0038729,253.3,958.8,202.2,946.4
320,ETH,ET11001,9152624,3951103,38.625,Ethiopia,Tigray,Central Tigray,38.625,13.79166667,912.4369563,1598.8,1192.7,685.5,874.7
321,ETH,ET11001,9152625,3951104,38.70833333,Ethiopia,Tigray,Central Tigray,38.70833333,13.79166667,857.2743565,0,752.5,0,727.8
322,ETH,ET11001,9152626,3951105,38.79166667,Ethiopia,Tigray,Central Tigray,38.79166667,13.79166667,863.9682,164.8,250.5,161.1,503.8
323,ETH,ET11001,9152627,3951106,38.875,Ethiopia,Tigray,Central Tigray,38.875,13.79166667,770.3696691,164.8,209.3,161.9,433.8
324,ETH,ET11001,9152628,3951107,38.95833333,Ethiopia,Tigray,Central Tigray,38.95833333,13.79166667,737.7690693,164.8,185.6,161.1,440.3
325,ETH,ET11001,9152629,3951108,39.04166667,Ethiopia,Tigray,Central Tigray,39.04166667,13.79166667,721.6987922,383.2,524.2,237.3,965.6
326,ETH,ET11001,9152630,3951109,39.125,Ethiopia,Tigray,Central Tigray,39.125,13.79166667,680.864829,1019.4,2714.6,843.7,3370.4
327,ETH,ET11001,9152631,3951110,39.20833333,Ethiopia,Tigray,Central Tigray,39.20833333,13.79166667,647.6075111,1078.1,1640.2,975.5,1738.3
328,ETH,ET11002,9152632,3951111,39.29166667,Ethiopia,Tigray,Easetern Tigray,39.29166667,13.79166667,622.2100749,426.2,557.7,460.7,751.9
329,ETH,ET11002,9152633,3951112,39.375,Ethiopia,Tigray,Easetern Tigray,39.375,13.79166667,585.4867639,1683.8,2586.8,1113.7,3048.6
330,ETH,ET11002,9152634,3951113,39.45833333,Ethiopia,Tigray,Easetern Tigray,39.45833333,13.79166667,594.5078807,1696.5,2591.9,1067.2,3062.3
331,ETH,ET11002,9152635,3951114,39.54166667,Ethiopia,Tigray,Easetern Tigray,39.54166667,13.79166667,580.6389085,1357.6,2230.5,857.2,2647.7
332,ETH,ET11002,9152636,3951115,39.625,Ethiopia,Tigray,Easetern Tigray,39.625,13.79166667,562.425757,795.5,1198.2,938.9,1417.3
333,ETH,ET11002,9152637,3951116,39.70833333,Ethiopia,Tigray,Easetern Tigray,39.70833333,13.79166667,563.7398607,1276.7,1149.8,2151.8,1277.1
334,ETH,ET11002,9152638,3951117,39.79166667,Ethiopia,Tigray,Easetern Tigray,39.79166667,13.79166667,563.3963067,683.4,701,1032.2,829.4
335,ETH,ET03005,9162598,3955397,36.45833333,Ethiopia,Amhara,North Gonder,36.45833333,13.70833333,814.6775823,0,4477.2,0,5218.6
336,ETH,ET11006,9162599,3955398,36.54166667,Ethiopia,Tigray,Western Tigray,36.54166667,13.70833333,828.8704613,0,3222.2,0,2971.8
337,ETH,ET11006,9162600,3955399,36.625,Ethiopia,Tigray,Western Tigray,36.625,13.70833333,898.9098401,0,3514.5,0,3282.1
338,ETH,ET11006,9162601,3955400,36.70833333,Ethiopia,Tigray,Western Tigray,36.70833333,13.70833333,952.915933,0,3634.2,0,3353.8
339,ETH,ET11006,9162602,3955401,36.79166667,Ethiopia,Tigray,Western Tigray,36.79166667,13.70833333,1019.567485,0,3492.6,0,2720.4
340,ETH,ET11006,9162603,3955402,36.875,Ethiopia,Tigray,Western Tigray,36.875,13.70833333,1056.957799,0,3538.6,0,2567.9
341,ETH,ET11006,9162604,3955403,36.95833333,Ethiopia,Tigray,Western Tigray,36.95833333,13.70833333,1118.581982,0,3618.2,0,2611.7
342,ETH,ET11006,9162605,3955404,37.04166667,Ethiopia,Tigray,Western Tigray,37.04166667,13.70833333,1195.891101,0,2832.9,0,2226.3
343,ETH,ET11006,9162606,3955405,37.125,Ethiopia,Tigray,Western Tigray,37.125,13.70833333,1261.816531,0,1314.3,0,1208.7
344,ETH,ET11006,9162607,3955406,37.20833333,Ethiopia,Tigray,Western Tigray,37.20833333,13.70833333,1427.881968,0,732.9,0,597.3
345,ETH,ET11006,9162608,3955407,37.29166667,Ethiopia,Tigray,Western Tigray,37.29166667,13.70833333,1542.82937,0,0,0,0
346,ETH,ET11006,9162609,3955408,37.375,Ethiopia,Tigray,Western Tigray,37.375,13.70833333,1438.041027,0,0,1008.4,0
347,ETH,ET11006,9162610,3955409,37.45833333,Ethiopia,Tigray,Western Tigray,37.45833333,13.70833333,1401.133783,0,0,0,0
348,ETH,ET11006,9162611,3955410,37.54166667,Ethiopia,Tigray,Western Tigray,37.54166667,13.70833333,1208.886167,0,4016,0,3456.4
